feature_set,model,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_compact_40_plus_all_candidates,ridge,fp_bucket,30-40,3932,8.381871875766162,10.408861112888909,5.338718665367862,34.54371820956257,29.204999544194703
pre_lineup_compact_40_plus_all_candidates,ridge,fp_bucket,40-50,2034,10.489009482406127,12.931862344410375,9.253869299218744,44.51612586037364,35.2622565611549
pre_lineup_compact_40_plus_all_candidates,ridge,fp_bucket,50+,1165,16.427584405163017,18.971773012759613,16.210935705287685,57.906523605150205,41.69558789986253
pre_lineup_compact_40_plus_ceiling,hist_gradient_boosting,fp_bucket,<=10,6577,7.7540985115960215,9.385618114557385,-7.5710672803739705,4.478181541736354,12.049248822110322
pre_lineup_compact_40_plus_ceiling,hist_gradient_boosting,fp_bucket,10-20,6560,5.801341314625437,7.576187683645853,-3.053227341159385,15.038429878048781,18.091657219208166
pre_lineup_compact_40_plus_ceiling,hist_gradient_boosting,fp_bucket,20-30,5894,6.773857260331811,8.342925476107636,1.872944217860117,24.833067526297928,22.96012330843782
pre_lineup_compact_40_plus_ceiling,hist_gradient_boosting,fp_bucket,30-40,3932,8.497492521933463,10.538971545770861,5.490196095468419,34.54371820956257,29.053522114094147
pre_lineup_compact_40_plus_ceiling,hist_gradient_boosting,fp_bucket,40-50,2034,10.557945681651177,13.046579229146179,9.417549516626952,44.51612586037364,35.09857634374669
pre_lineup_compact_40_plus_ceiling,hist_gradient_boosting,fp_bucket,50+,1165,16.709016867753235,19.23510730919353,16.568319719558275,57.906523605150205,41.33820388559194
pre_lineup_compact_40_plus_ceiling,ridge,fp_bucket,<=10,6577,7.990162806254455,9.700568264016153,-7.710368749779506,4.478181541736354,12.188550291515858
pre_lineup_compact_40_plus_ceiling,ridge,fp_bucket,10-20,6560,5.972690692158783,7.739013644439451,-3.2949281258655825,15.038429878048781,18.333358003914363
pre_lineup_compact_40_plus_ceiling,ridge,fp_bucket,20-30,5894,6.632579709527255,8.218344959418184,1.6162950348086687,24.833067526297928,23.21677249148926
