feature_set,model,config_name,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,reference_current_hgb,primary_position,Guard,10747,7.84588200700642,10.002860453599604,0.06344336179630457,21.75493626128222,21.691492899485915
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,slower_learning_more_trees,primary_position,Center,5133,8.263227206580533,10.583177015226031,0.1601555365930601,24.577459575297098,24.417304038704035
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,slower_learning_more_trees,primary_position,Forward,10282,7.465800032071686,9.53699791736847,-0.03420850458025288,20.26333398171562,20.297542486295875
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,slower_learning_more_trees,primary_position,Guard,10747,7.842185256195295,9.999121836807213,0.06436295148614134,21.75493626128222,21.690573309796076
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,slower_learning_more_trees_l2_03,primary_position,Center,5133,8.264994568905113,10.582773260280193,0.2145908318759931,24.577459575297098,24.362868743421103
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,slower_learning_more_trees_l2_03,primary_position,Forward,10282,7.465164644911454,9.534598738087684,-0.035819871799562565,20.26333398171562,20.299153853515183
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,slower_learning_more_trees_l2_03,primary_position,Guard,10747,7.8437176372905295,9.997251289555786,0.06327150707821223,21.75493626128222,21.691664754204005
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_leaf,primary_position,Center,5133,8.277505065056687,10.601597944855211,0.1745230762917249,24.577459575297098,24.40293649900537
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_leaf,primary_position,Forward,10282,7.468888944592061,9.542283699206662,-0.027299290440390943,20.26333398171562,20.29063327215601
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_leaf,primary_position,Guard,10747,7.848411712730171,10.00167930798807,0.051782949572315405,21.75493626128222,21.703153311709904
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees,primary_position,Center,5133,8.26806078555175,10.583186127874155,0.14652984692317042,24.577459575297098,24.430929728373926
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees,primary_position,Forward,10282,7.472133348045469,9.542752515314882,-0.03338070638774482,20.26333398171562,20.296714688103368
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees,primary_position,Guard,10747,7.849776101664642,10.000404829959596,0.059714778333054774,21.75493626128222,21.69522148294916
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees_more_trees,primary_position,Center,5133,8.261608127222294,10.57794594126731,0.1505230611753001,24.577459575297098,24.426936514121795
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees_more_trees,primary_position,Forward,10282,7.473088439154063,9.545209529758848,-0.04195014288148503,20.26333398171562,20.305284124597108
