feature_set,model,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
profile_extended_driver_10,hist_gradient_boosting,starter_label,Bench,13932,6.985061185931379,8.810069826461842,-0.8751110670025044,13.49198966408269,14.367100731085191
profile_extended_driver_10,hist_gradient_boosting,starter_label,Starter,12230,8.87486062226058,11.34610939314774,1.7965972753092077,31.098413736713,29.301816461403792
profile_extended_driver_10,mean_baseline,starter_label,Bench,13932,11.117410471501096,12.97117510843434,-7.966619327689799,13.49198966408269,21.458608991772486
profile_extended_driver_10,mean_baseline,starter_label,Starter,12230,13.161987756046083,16.85610176198025,9.639804744940514,31.098413736713,21.458608991772493
profile_extended_driver_10,random_forest,starter_label,Bench,13932,7.089668128603425,8.898300591643428,-1.2982131317984313,13.49198966408269,14.79020279588112
profile_extended_driver_10,random_forest,starter_label,Starter,12230,8.909561077732842,11.372950929306716,1.921719290454379,31.098413736713,29.176694446258622
profile_extended_driver_10,ridge,starter_label,Bench,13932,7.071377567834802,8.893274157453202,-1.2743914947067518,13.49198966408269,14.76638115878944
profile_extended_driver_10,ridge,starter_label,Starter,12230,8.828771566314526,11.259472199046673,1.4657800014053002,31.098413736713,29.6326337353077
profile_extended_driver_10,hist_gradient_boosting,primary_position,Unknown,26162,7.868489330045214,10.075367489929633,0.3738375235667274,21.722498279948017,21.34866075638129
profile_extended_driver_10,mean_baseline,primary_position,Unknown,26162,12.07319291129871,14.913769618835016,0.26388928817552987,21.722498279948017,21.458608991772486
profile_extended_driver_10,random_forest,primary_position,Unknown,26162,7.940416953916961,10.130653255086154,0.207014814235965,21.722498279948017,21.51548346571205
profile_extended_driver_10,ridge,primary_position,Unknown,26162,7.892909889576527,10.06885817245935,0.006561696847808043,21.722498279948017,21.71593658310021
profile_extended_driver_10,hist_gradient_boosting,fp_bucket,<=10,6577,7.72752577453712,9.362813328016903,-7.513101234383184,4.478181541736354,11.99128277611954
profile_extended_driver_10,hist_gradient_boosting,fp_bucket,10-20,6560,5.688470479633538,7.44959549088529,-2.8070416169646877,15.038429878048781,17.84547149501347
profile_extended_driver_10,hist_gradient_boosting,fp_bucket,20-30,5894,6.899156130086947,8.456788361637663,2.2640593054879075,24.833067526297928,22.56900822081002
profile_extended_driver_10,hist_gradient_boosting,fp_bucket,30-40,3932,8.72663711752385,10.820878938289855,6.041391383880609,34.54371820956257,28.50232682568195
profile_extended_driver_10,hist_gradient_boosting,fp_bucket,40-50,2034,11.042695182202204,13.53374033262161,10.031508976010759,44.51612586037364,34.48461688436289
profile_extended_driver_10,hist_gradient_boosting,fp_bucket,50+,1165,17.405587218610062,19.88581647988938,17.25750334095203,57.906523605150205,40.649020264198185
profile_extended_driver_10,mean_baseline,fp_bucket,<=10,6577,16.98042745003613,17.292608656401878,-16.98042745003613,4.478181541736354,21.458608991772483
profile_extended_driver_10,mean_baseline,fp_bucket,10-20,6560,6.420179113723706,7.0385733039660705,-6.420179113723706,15.038429878048781,21.458608991772486
profile_extended_driver_10,mean_baseline,fp_bucket,20-30,5894,3.6054915746201774,4.436543283007532,3.3744585345254436,24.833067526297928,21.458608991772483
profile_extended_driver_10,mean_baseline,fp_bucket,30-40,3932,13.085109217790077,13.39024145268007,13.085109217790077,34.54371820956257,21.45860899177249
profile_extended_driver_10,mean_baseline,fp_bucket,40-50,2034,23.05751686860116,23.228757947507013,23.05751686860116,44.51612586037364,21.45860899177249
profile_extended_driver_10,mean_baseline,fp_bucket,50+,1165,36.447914613377726,37.16008425716165,36.447914613377726,57.906523605150205,21.458608991772483
profile_extended_driver_10,random_forest,fp_bucket,<=10,6577,8.08756939290274,9.68925128725579,-7.903555531958721,4.478181541736354,12.381737073695074
profile_extended_driver_10,random_forest,fp_bucket,10-20,6560,5.732823796326829,7.493087916073484,-3.1431058754894527,15.038429878048781,18.181535753538235
profile_extended_driver_10,random_forest,fp_bucket,20-30,5894,6.675551282331847,8.239103902878092,2.0864788196432174,24.833067526297928,22.746588706654713
profile_extended_driver_10,random_forest,fp_bucket,30-40,3932,8.666892448018016,10.66938808001552,6.132278143764357,34.54371820956257,28.41144006579821
profile_extended_driver_10,random_forest,fp_bucket,40-50,2034,11.182335241727616,13.604991317477193,10.32017015865416,44.51612586037364,34.195955701719484
profile_extended_driver_10,random_forest,fp_bucket,50+,1165,17.82757948670003,20.193090074221054,17.695563021445064,57.906523605150205,40.21096058370515
profile_extended_driver_10,ridge,fp_bucket,<=10,6577,8.06928556862329,9.754530208969708,-7.793130992255318,4.478181541736354,12.27131253399167
profile_extended_driver_10,ridge,fp_bucket,10-20,6560,5.94920361608626,7.703030942920677,-3.2415318806059967,15.038429878048781,18.27996175865478
profile_extended_driver_10,ridge,fp_bucket,20-30,5894,6.640302255439055,8.232145601169133,1.8001299756878688,24.833067526297928,23.032937550610058
profile_extended_driver_10,ridge,fp_bucket,30-40,3932,8.404819709526018,10.457495271810693,5.655645972348517,34.54371820956257,28.888072237214043
profile_extended_driver_10,ridge,fp_bucket,40-50,2034,10.881344003385449,13.266364451537697,9.79615713952078,44.51612586037364,34.71996872085286
profile_extended_driver_10,ridge,fp_bucket,50+,1165,17.233901571192924,19.651349592043317,17.09715804635793,57.906523605150205,40.80936555879228
