game_date,season_start,gameId,personId,player_name,playerteamName,opponentteamName,starter_label,primary_position,actual_numMinutes,fantasy_points,fantasy_points_roll_10,fantasy_points_z_5_vs_30
2026-04-12 18:00:00,2025,22501190,1628969,Mikal Bridges,Knicks,Hornets,Starter,Forward,0.23,0.0,23.66,-0.0661349459788642
2024-01-01 20:00:00,2023,22300454,1629614,Andrew Nembhard,Pacers,Bucks,Starter,Forward,8.0,0.0,18.03,-0.2791767532472804
2023-04-04 19:00:00,2022,22201179,1626192,Pat Connaughton,Bucks,Wizards,Starter,Guard,5.0,0.0,16.619999999999997,-0.9285066372841644
2023-12-18 22:30:00,2023,22300359,1630579,Jericho Sims,Knicks,Lakers,Starter,Center,3.0,0.0,6.01,-0.1455205319879194
2026-03-01 18:00:00,2025,22500873,1631200,Kris Murray,Trail Blazers,Hawks,Starter,Forward,4.2,0.0,17.65,-0.2277548167460427
2024-11-08 19:30:00,2024,22400187,1630214,Xavier Tillman,Celtics,Nets,Starter,Forward,5.52,0.0,7.879999999999998,-0.7714243756219928
2024-01-26 20:00:00,2023,22300638,1630591,Jalen Suggs,Magic,Grizzlies,Starter,Guard,4.0,0.0,21.75,-0.5653360443697453
2025-12-01 19:30:00,2025,22500314,1628989,Kevin Huerter,Bulls,Magic,Starter,Forward,5.41,0.0,22.630000000000003,-1.086959465911981
2024-01-11 22:00:00,2023,22300531,1629629,Cam Reddish,Lakers,Suns,Starter,Forward,8.0,0.0,13.920000000000002,-0.3718935150168199
2022-11-21 19:00:00,2022,22200249,1629643,Chuma Okeke,Magic,Pacers,Starter,Forward,12.0,0.0,20.27,0.1189728649736921
2023-03-26 13:00:00,2022,22201113,203939,Dwight Powell,Mavericks,Hornets,Starter,Center,3.0,0.0,16.610000000000003,0.0856133892755393
2025-03-03 20:00:00,2024,22400878,1628991,Jaren Jackson Jr.,Grizzlies,Hawks,Starter,Center,1.39,0.0,38.82000000000001,-0.0106480641708711
2023-12-11 20:00:00,2023,22300300,1630245,Ayo Dosunmu,Bulls,Bucks,Starter,Guard,26.0,0.0,15.04,0.6364779753560632
2024-01-11 14:00:00,2023,22300527,1629622,Max Strus,Cavaliers,Nets,Starter,Forward,6.0,0.0,27.55,0.0309576261783508
2024-11-15 19:30:00,2024,22400015,1629629,Cam Reddish,Lakers,Spurs,Starter,Forward,18.58,0.0,10.94,0.9719367885425052
2025-04-13 13:00:00,2024,22401188,1628969,Mikal Bridges,Knicks,Nets,Starter,Forward,0.06,0.0,31.8,0.2198467620972855
2023-03-27 21:30:00,2022,22201126,200782,P.J. Tucker,76ers,Nuggets,Starter,Forward,22.0,0.0,10.93,0.5349939767705726
2024-04-14 15:30:00,2023,22301199,200782,P.J. Tucker,Clippers,Rockets,Starter,Forward,7.0,0.0,8.28,0.0335925502300937
2023-04-09 13:00:00,2022,22201217,1628969,Mikal Bridges,Nets,76ers,Starter,Forward,0.0,0.0,42.13,0.2936643961686501
2023-04-09 13:00:00,2022,22201217,1630531,Jaden Springer,76ers,Nets,Starter,Guard,2.0,0.0,7.979999999999999,0.283139275305198
2024-03-03 19:00:00,2023,22300876,1628973,Jalen Brunson,Knicks,Cavaliers,Starter,Guard,0.0,0.0,46.96,0.1118204095752353
2023-04-09 13:00:00,2022,22201223,1630181,R.J. Hampton,Pistons,Bulls,Starter,Guard,3.0,0.0,13.78,0.6122067017900248
2025-03-06 19:30:00,2024,22400901,1641764,Brandin Podziemski,Warriors,Nets,Starter,Guard,0.44,0.0,31.16,0.1360387322487124
2022-12-11 19:00:00,2022,22200401,203114,Khris Middleton,Bucks,Rockets,Starter,Forward,6.0,0.0,33.44,-0.8057686642099987
2024-11-30 19:00:00,2024,22400301,203501,Tim Hardaway Jr.,Pistons,76ers,Starter,Forward,20.34,0.0,14.169999999999998,-0.7115533365765082
2026-02-22 20:00:00,2025,22500826,1630166,Deni Avdija,Trail Blazers,Suns,Starter,Forward,0.59,0.0,37.88,-1.0185857527740254
2024-01-10 19:00:00,2023,22300518,1628989,Kevin Huerter,Kings,Hornets,Starter,Forward,0.0,0.0,14.4,-0.2271152839001645
2024-12-28 22:30:00,2024,22400435,1629216,Gabe Vincent,Lakers,Kings,Starter,Guard,6.55,0.1999999999999999,15.929999999999998,0.5085482886605245
