feature_set,model,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
lineup_aware_starter_flag_roll10,hist_gradient_boosting,starter_label,Bench,13932,6.823776372768985,8.673819865178878,0.1308519428514986,13.49198966408269,13.36113772123119
lineup_aware_starter_flag_roll10,hist_gradient_boosting,starter_label,Starter,12230,8.603808202419064,10.909068301329123,0.16225781625731495,31.098413736713,30.936155920455683
lineup_aware_starter_flag_roll10,ridge,starter_label,Bench,13932,6.918273420120094,8.803218942503323,-0.30483065235819656,13.49198966408269,13.796820316440884
lineup_aware_starter_flag_roll10,ridge,starter_label,Starter,12230,8.63675971369731,10.951487801620232,0.16414363698241624,31.098413736713,30.934270099730586
pre_lineup_starter_history_roll10,hist_gradient_boosting,starter_label,Bench,13932,7.048704636082838,8.836220279695542,-1.1633444728849904,13.49198966408269,14.655334136967676
pre_lineup_starter_history_roll10,hist_gradient_boosting,starter_label,Starter,12230,8.890480479667001,11.346624827961783,1.5425298566116785,31.098413736713,29.555883880101323
pre_lineup_starter_history_roll10,ridge,starter_label,Bench,13932,7.145581371241433,9.010147157805108,-1.3609248436851216,13.49198966408269,14.852914507767808
pre_lineup_starter_history_roll10,ridge,starter_label,Starter,12230,8.871645126388042,11.310847271774676,1.3801534647979783,31.098413736713,29.71826027191502
lineup_aware_starter_flag_roll10,hist_gradient_boosting,primary_position,Center,5133,8.109949381963286,10.409466397503646,0.923209060168134,24.577459575297098,23.65425051512896
lineup_aware_starter_flag_roll10,hist_gradient_boosting,primary_position,Forward,10282,7.376719753478186,9.4245026997551,-0.12409788508212881,20.26333398171562,20.387431866797748
lineup_aware_starter_flag_roll10,hist_gradient_boosting,primary_position,Guard,10747,7.706115572543259,9.8096929717896,0.03206333946268323,21.75493626128222,21.722872921819537
lineup_aware_starter_flag_roll10,ridge,primary_position,Center,5133,8.165691630793045,10.45290867329759,0.4302560507970456,24.577459575297098,24.14720352450005
lineup_aware_starter_flag_roll10,ridge,primary_position,Forward,10282,7.442664263071988,9.514886446043606,-0.2726289450183005,20.26333398171562,20.53596292673392
lineup_aware_starter_flag_roll10,ridge,primary_position,Guard,10747,7.77640155335111,9.906890093594848,-0.15304340415209028,21.75493626128222,21.907979665434308
pre_lineup_starter_history_roll10,hist_gradient_boosting,primary_position,Center,5133,8.395841024878896,10.754972924387953,0.9535607634679645,24.577459575297098,23.623898811829132
pre_lineup_starter_history_roll10,hist_gradient_boosting,primary_position,Forward,10282,7.617420946404544,9.70538398554162,-0.17216065214313386,20.26333398171562,20.435494633858752
pre_lineup_starter_history_roll10,hist_gradient_boosting,primary_position,Guard,10747,7.957100130696813,10.117561071906538,-0.04345832543204784,21.75493626128222,21.798394586714267
pre_lineup_starter_history_roll10,ridge,primary_position,Center,5133,8.428556507991503,10.77283231136975,0.48349003561751025,24.577459575297098,24.093969539679588
pre_lineup_starter_history_roll10,ridge,primary_position,Forward,10282,7.659030657152664,9.773997239316902,-0.27466852872591563,20.26333398171562,20.538002510441533
pre_lineup_starter_history_roll10,ridge,primary_position,Guard,10747,8.00581797594653,10.198238307337428,-0.16178846079898182,21.75493626128222,21.916724722081202
