feature_set,model,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_baseline,mean_baseline,minutes_bucket,15-25,7502,7.23759074526199,8.749870948921863,-3.5925999275229525,17.866009064249532,21.458608991772486
pre_lineup_baseline,mean_baseline,minutes_bucket,25-35,8491,10.619137860214067,13.745931371390634,8.147621134243295,29.60623012601578,21.45860899177249
pre_lineup_baseline,mean_baseline,minutes_bucket,35+,3444,19.8439680707281,23.27387227629173,19.46470691995806,40.92331591173055,21.458608991772483
pre_lineup_baseline,ridge,minutes_bucket,0-5,2312,7.205059955127118,8.785911674675791,-6.935559611700788,1.9526816608996542,8.888241272600442
pre_lineup_baseline,ridge,minutes_bucket,5-15,4413,6.919318052542,8.71455649979116,-4.9106042285097065,8.482256968048947,13.392861196558654
pre_lineup_baseline,ridge,minutes_bucket,15-25,7502,7.1657221547426015,9.030304160075882,-0.9927013861199843,17.866009064249532,18.858710450369518
pre_lineup_baseline,ridge,minutes_bucket,25-35,8491,8.3569060604743,10.603544236057788,2.668411550950979,29.60623012601578,26.937818575064803
pre_lineup_baseline,ridge,minutes_bucket,35+,3444,10.163028757788107,13.03627906177137,6.862144732930617,40.92331591173055,34.06117117879993
pre_lineup_baseline,rolling_fp_10_baseline,minutes_bucket,0-5,2312,6.364545577872281,8.328400712896814,-5.814397695189796,1.9526816608996542,7.767079356089449
pre_lineup_baseline,rolling_fp_10_baseline,minutes_bucket,5-15,4413,6.842102161101987,8.771793711675137,-4.1666203594984985,8.482256968048947,12.648877327547446
pre_lineup_baseline,rolling_fp_10_baseline,minutes_bucket,15-25,7502,7.50707801390059,9.48836828083167,-0.7677265900090842,17.866009064249532,18.633735654258622
pre_lineup_baseline,rolling_fp_10_baseline,minutes_bucket,25-35,8491,8.613482960047401,10.914574121397175,2.272902700962687,29.60623012601578,27.333327425053092
pre_lineup_baseline,rolling_fp_10_baseline,minutes_bucket,35+,3444,10.035628111000497,12.888498073638882,5.943104467396714,40.92331591173055,34.98021144433383
pre_lineup_baseline,rolling_fp_30_baseline,minutes_bucket,0-5,2312,7.0007406653577045,8.773072247394703,-6.589886152329381,1.9526816608996542,8.542567813229036
pre_lineup_baseline,rolling_fp_30_baseline,minutes_bucket,5-15,4413,6.879091034183142,8.776429506808226,-4.573640660846775,8.482256968048947,13.05589762889572
pre_lineup_baseline,rolling_fp_30_baseline,minutes_bucket,15-25,7502,7.412084016064595,9.343376285788898,-0.678238496241793,17.866009064249532,18.544247560491325
pre_lineup_baseline,rolling_fp_30_baseline,minutes_bucket,25-35,8491,8.666716947747123,10.98094202351221,2.730674708371949,29.60623012601578,26.87555541764383
pre_lineup_baseline,rolling_fp_30_baseline,minutes_bucket,35+,3444,10.27829710165111,13.170966099857603,6.641973190650398,40.92331591173055,34.28134272108015
pre_lineup_compact_40,hist_gradient_boosting,minutes_bucket,0-5,2312,6.905537632014172,8.195419494934802,-6.710184502542899,1.9526816608996542,8.662866163442553
pre_lineup_compact_40,hist_gradient_boosting,minutes_bucket,5-15,4413,6.612336060596799,8.379677356945006,-4.545965246850861,8.482256968048947,13.02822221489981
pre_lineup_compact_40,hist_gradient_boosting,minutes_bucket,15-25,7502,7.133209086507198,9.031020347398767,-0.797634069432326,17.866009064249532,18.663643133681855
pre_lineup_compact_40,hist_gradient_boosting,minutes_bucket,25-35,8491,8.308754313485277,10.53522947830082,2.3479347158825763,29.60623012601578,27.258295410133204
pre_lineup_compact_40,hist_gradient_boosting,minutes_bucket,35+,3444,9.993110124651029,12.863998605359791,6.554026904666863,40.92331591173055,34.369289007063685
pre_lineup_compact_40,mean_baseline,minutes_bucket,0-5,2312,19.50592733087283,19.659432306683556,-19.50592733087283,1.9526816608996542,21.45860899177248
pre_lineup_compact_40,mean_baseline,minutes_bucket,5-15,4413,13.132798001087293,14.130404186574161,-12.976352023723539,8.482256968048947,21.458608991772483
pre_lineup_compact_40,mean_baseline,minutes_bucket,15-25,7502,7.23759074526199,8.749870948921863,-3.5925999275229525,17.866009064249532,21.458608991772486
pre_lineup_compact_40,mean_baseline,minutes_bucket,25-35,8491,10.619137860214067,13.745931371390634,8.147621134243295,29.60623012601578,21.45860899177249
pre_lineup_compact_40,mean_baseline,minutes_bucket,35+,3444,19.8439680707281,23.27387227629173,19.46470691995806,40.92331591173055,21.458608991772483
pre_lineup_compact_40,ridge,minutes_bucket,0-5,2312,7.123217807447438,8.610950081711522,-6.843106530244632,1.9526816608996542,8.795788191144286
pre_lineup_compact_40,ridge,minutes_bucket,5-15,4413,6.807682806522281,8.599356041550875,-4.79641349915826,8.482256968048947,13.278670467207206
pre_lineup_compact_40,ridge,minutes_bucket,15-25,7502,7.133528633943751,9.004674141082278,-1.0301339750098075,17.866009064249532,18.896143039259343
pre_lineup_compact_40,ridge,minutes_bucket,25-35,8491,8.256070247294035,10.468721699235383,2.239166651151899,29.60623012601578,27.36706347486388
pre_lineup_compact_40,ridge,minutes_bucket,35+,3444,9.866664555249555,12.70850558883559,6.325047854303582,40.92331591173055,34.59826805742697
pre_lineup_compact_40,rolling_fp_10_baseline,minutes_bucket,0-5,2312,6.364545577872281,8.328400712896814,-5.814397695189796,1.9526816608996542,7.767079356089449
pre_lineup_compact_40,rolling_fp_10_baseline,minutes_bucket,5-15,4413,6.842102161101987,8.771793711675137,-4.1666203594984985,8.482256968048947,12.648877327547446
pre_lineup_compact_40,rolling_fp_10_baseline,minutes_bucket,15-25,7502,7.50707801390059,9.48836828083167,-0.7677265900090842,17.866009064249532,18.633735654258622
pre_lineup_compact_40,rolling_fp_10_baseline,minutes_bucket,25-35,8491,8.613482960047401,10.914574121397175,2.272902700962687,29.60623012601578,27.333327425053092
pre_lineup_compact_40,rolling_fp_10_baseline,minutes_bucket,35+,3444,10.035628111000497,12.888498073638882,5.943104467396714,40.92331591173055,34.98021144433383
pre_lineup_compact_40,rolling_fp_30_baseline,minutes_bucket,0-5,2312,7.0007406653577045,8.773072247394703,-6.589886152329381,1.9526816608996542,8.542567813229036
pre_lineup_compact_40,rolling_fp_30_baseline,minutes_bucket,5-15,4413,6.879091034183142,8.776429506808226,-4.573640660846775,8.482256968048947,13.05589762889572
pre_lineup_compact_40,rolling_fp_30_baseline,minutes_bucket,15-25,7502,7.412084016064595,9.343376285788898,-0.678238496241793,17.866009064249532,18.544247560491325
pre_lineup_compact_40,rolling_fp_30_baseline,minutes_bucket,25-35,8491,8.666716947747123,10.98094202351221,2.730674708371949,29.60623012601578,26.87555541764383
pre_lineup_compact_40,rolling_fp_30_baseline,minutes_bucket,35+,3444,10.27829710165111,13.170966099857603,6.641973190650398,40.92331591173055,34.28134272108015
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,minutes_bucket,0-5,2312,6.905700020978462,8.194792705823268,-6.711246716074638,1.9526816608996542,8.663928376974292
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,minutes_bucket,5-15,4413,6.608695831094152,8.380367861922137,-4.543593933357646,8.482256968048947,13.02585090140659
